Timestamp,Text
2021-04-14T15:18:45.000Z,【晚安】粵航警0078，南海，4月15日至20日，每天08時至18時，以下四連線水域範圍內進行實彈射擊演習。
2021-04-14T14:49:55.000Z,"特區政府紀律部隊五間訓練學校，包括懲教署職員訓練院、香港海關學院、消防及救護學院、香港警察學院和入境事務學院，都會舉辦開放日，推廣國家安全教育。在步操方面，各部隊明天將加入中式步操元素，藉以彰顯國家情懷，加強國家安全意識。
https://tkww.hk/a/202104/14/AP6076d4e0e4b0c6fb6f5f3bfb.html…"
2021-04-14T13:20:40.000Z,工聯會立法會議員郭偉強表示，工聯會及建制派同事將全力支持及配合草案修訂，希望可以盡快完善法例的審議。他指出，全面落實「愛國者治港」能夠提升香港的管治效能及民主素質，令「一國兩制」能夠行穩致遠。
2021-04-14T13:20:39.000Z,"新民黨立法會議員葉劉淑儀表示，相信完善選舉制度之後，選舉制度會更符合「一國兩制」的精神。新修訂不僅加強了香港與國家的聯合，以及對內地認識，亦保留了香港民主選舉的特色。她相信完善選舉制度，有助香港落實「一國兩制」進入新階段。
https://tkww.hk/a/202104/14/AP607681e7e4b0c6fb6f5f2180.html…"
2021-04-14T11:13:06.000Z,"【47人顛覆政權案 毛孟靜申保釋被拒續還柙】47名發起或參與去年違法「35+初選」而被控串謀顛覆國家政權罪的攬炒政棍，其中11人早前獲准保釋，國安法指定法官杜麗冰在聽取控辯雙方陳詞後，決定拒絕毛孟靜的申請，下令她須繼續還柙。
https://tkww.hk/a/202104/14/AP6076cc3de4b0c6fb6f5f39b5.html…"
2021-04-14T09:28:04.000Z,"《條例草案》公布1500名選舉委員會成員的產生方式，整個架構複合多元，欲了解界別分組的席位分布丶產生方法，掃描下方二維碼或點擊網址立即觀看！
https://tkww.hk/a/202104/14/AP60765bffe4b0c6fb6f5f1240.html…"
2021-04-14T07:00:00.000Z,"【香港將走向更強大的未來】
自回歸祖國以來，香港治理一直遵循「一國兩制」、「港人治港」、高度自治的方針。在中央支持下，香港憑藉獨特優勢發展成為國際金融中心。從整體上看，「一國兩制」在港實踐取得成功——不僅解決歷史遺留的香港問題，還保障了這座城市的繁榮與穩定。
https://tkww.hk/a/202104/14/AP60762c34e4b0c6fb6f5ef9f3.html…"
2021-04-14T06:00:08.000Z,"【井水集丨「變啞巴」的偽環保團體】
日本政府公然冒天下之大不韙，決定向海洋傾倒百萬噸福島核廢水。事件有如一面鏡子，映照日本不文明、野蠻的本相，揭出西方國家在環保方面的赤裸裸雙重標準，也暴露出香港某些偽環保團體的真面目。
（圖：點新聞）
https://tkww.hk/a/202104/14/AP60763601e4b0c6fb6f5effda.html…"
2021-04-14T05:15:49.000Z,"【劃區更加科學 選舉更加民主】
一個地方的選舉制度好不好，關鍵不在於直選成分有多高、是否符合西方標準，而在於選舉是否符合本地實際情況，選出來的代表是否更具民意基礎。所以說，港府根據全國人大常委會決定而修訂、今日提交立法會審議的新一套選舉制度，就是一個好制度。
https://tkww.hk/a/202104/14/AP60763629e4b0c6fb6f5effe1.html…"
2021-04-14T03:16:59.000Z,"【嚴檢日本食品　勿讓核廢水禍港】
日本昨日單方面決定，將福島核廢水直排太平洋，引發全球質疑和反對。香港是日本農林水產品最大出口目的地，日本此舉直接危害港人健康。港府需高度關注事態發展，嚴檢日本抵港食品，必要時禁止日本受影響食品進口，勿讓核廢水禍港。https://tkww.hk/a/202104/14/AP6076318ee4b0c6fb6f5efd26.html…"
2021-04-13T15:15:00.000Z,"【晚安】海洋、魚和地球都在哭泣！

https://tkww.hk/a/202104/13/AP6074d515e4b0c6fb6f5e7ec6.html…"
2021-04-13T06:00:00.000Z,"【公評世界丨全球抗疫形勢為什麼變得更嚴峻了】
最近全球抗疫形勢並未按照預期朝好方向發展，相反一些國家的疫情正急速惡化。雖全球接種疫苗的速度在加快，但接種的地理分布極不平衡，發達國家佔了接種總劑數的80%以上，而發展中國家獲得的疫苗屈指可數。
（圖：美聯社）
https://tkww.hk/a/202104/13/AP6074e43ce4b0c6fb6f5e86fe.html…"
2021-04-13T05:00:00.000Z,"【東方視點丨日本傾倒核廢水　美歐默許】
日本正式決定向海洋傾倒核廢水。而歐美對日本即將向海洋傾倒核廢水的態度是，不譴責，不制裁，不關切。假設是中國即將傾倒核廢水，恐怕歐美的各種譴責、輿論攻擊、制裁、賠償要求都已經來了。
（圖：美聯社）
https://tkww.hk/a/202104/13/AP6074e1c3e4b0c6fb6f5e85c6.html…"
2021-04-13T04:00:00.000Z,"【大公社評丨推動「疫苗氣泡」 促進內外循環】
特區政府計劃以「疫苗氣泡」為基礎，逐步放寬社交距離措施，其中有不少亮點，包括本月底擴大「回港易」、下月推出「來港易」，規範「安心出行」等，這是香港人困守疫城一年又四個月以來首次見到走出疫情的曙光，令人鼓舞。
https://tkww.hk/a/202104/13/AP6074dfe1e4b0c6fb6f5e8484.html…"
2021-04-13T03:00:00.000Z,"【英國人的吃相太難看】
英國人對香港從無所謂道義及責任之說，若有，當年就不會弄出一個BNO計劃、拒香港人於萬里之外了。所謂BNO，只是一本旅遊證件，持有人沒有英國居留權。有人將BNO分拆，就是BRITISH NO，即「非英國人」，這就是真相。
（圖：新華社）
https://tkww.hk/a/202104/13/AP6074d35ee4b0c6fb6f5e7dea.html…"
2021-04-12T15:32:03.000Z,港人治港有個界線和標準，就是必須由以愛國者為主體的港人來治理香港。未來香港特區政府的主要成分是愛國者，當然也要容納別的人，還可以聘請外國人當顧問。什麼叫愛國者？愛國者的標准是，尊重自己民族，誠心誠意擁護祖國恢復行使對香港的主權，不損害香港的繁榮和穩定。但切不要以為沒有破壞力量。
2021-04-12T06:30:00.000Z,"【英畫餅誘港人　移民子女入校難】
英國日前發布中文版《歡迎手冊》，聲稱為持BNO護照港人提供「前所未有的待遇」。然而實際操作限制多多，比如依照手冊雖然BNO持有者能為5至16歲子女申請政府資助的公立學校，但能否成功以及被什麼學校接受就不是由申請者決定。
https://tkww.hk/a/202104/12/AP6073a925e4b0c6fb6f5e1f08.html…
(圖:法新社)"
2021-04-12T04:30:00.000Z,"【借派消費券之機　積極推動電子支付】
政府昨公布，已選定八達通、支付寶香港等4個支付工具營辦商，協助發放5000元電子消費券，目標暑假起登記。政府採用電子消費券紓困振經濟，客觀上亦能助推本港電子支付發展。https://tkww.hk/a/202104/12/AP607399c5e4b0c6fb6f5e1616.html…"
2021-04-12T03:12:21.000Z,"【反壟斷方能促進經濟健康持續發展】
阿里巴巴集團被國家市場監管總局重罰216億港元。事件應以積極正面態度去看待，加強反壟斷執法，有助引領平台企業可持續健康發展及推動創新，也為眾多小公司、小平台帶來良性競爭、茁壯成長的新天地，對消費者更是好事。https://tkww.hk/a/202104/12/AP60738fb1e4b0c6fb6f5e0f95.html…"
2021-04-11T15:15:00.000Z,【晚安】陳獨秀：「我愛這個國家，我要為這個國家去做點什麼……」
2021-04-11T10:01:32.000Z,"【科興：未發現旗下疫苗存抗體依賴性增強效應】截至目前，科興疫苗在全球已累計接種近1.3億劑次，臨床研究或獲批緊急使用後大規模的使用，均沒有觀察到疫苗的抗體依賴性增強效應。
https://tkww.hk/a/202104/11/AP6072bcffe4b0c6fb6f5de118.html…"
2021-04-11T08:20:23.000Z,"【英國擬修改司法覆核制度 避政治問題困擾】英國政府去年成立由6名專家組成的獨立委員會，檢討修改司法覆核制度。委員會上月提交報告，雖不建議對法院權力大規模設限，但指出部分法院行使權力時，超出司法覆核原有權限，修改司法覆核制度的提議，也於上月展開公眾諮詢。
 https://tkww.hk/a/202104/11/AP60723bb3e4b0c6fb6f5dae8e.html…"
2021-04-11T08:20:22.000Z,"【全球多地司法改革 拜登簽令研改革最高院】美國總統拜登前日簽署行政命令成立委員會，研究改革聯邦最高法院大法官架構，未來措施可能包括增加大法官人數，以及限制大法官任期等。

 https://tkww.hk/a/202104/11/AP60723bbbe4b0c6fb6f5dae90.html…"
2021-04-11T03:54:22.000Z,"【直播】由香港教育局、香港大公文匯傳媒集團和未來之星同學會聯合主辦的「第十屆全港學生中國國情知識大賽」決賽暨頒獎典禮，在灣仔會展中心舉行。本屆大賽報名踴躍，參賽學校涵蓋中小學及大專院校。

 https://youtu.be/K76JWxWh0ao 來自 
@YouTube【點直播】4月11日 第十屆全港學生中國國情知識大賽決賽
國情 #香港 #青少年#點新聞 #Dotdotnews點新聞網 ：  http://www.dotdotnews.com訂閱點新聞社交媒體平台Facebook: http://www.facebook.com/Dotdotnews-116728890195564MeWe:  http://www.mewe.com...
youtube.com"
2021-04-11T02:00:00.000Z,"【大律師公會是政治團體還是獨立王國？】對於大律師公會，不但要加強監管，更不能讓其操控律師的生殺大權，否則公會只會繼續陷入各種政治漩渦之中，絕非公會之福，也不是香港法律界之福。推動專業團體撥亂反正，應自大律師公會始。
https://tkww.hk/a/202104/10/AP60710afde4b0c6fb6f5d6406.html…"
2021-04-11T01:00:01.000Z,"【美國抹黑香港選舉立法嚴重踐踏國際法】美國區分正義的抗議示威和暴徒暴動的標準只有一個：事件發生的地點；美國定義以「愛國者治理」為原則的立法修例的正當性的標準也只有一個：立法修例的國家。美國對別國的人權狀況說三道四，卻從不提美國政府人權歷史的劣跡斑斑。
https://tkww.hk/a/202104/10/AP6071a92de4b0c6fb6f5d9660.html…"
2021-04-10T15:15:00.000Z,【晚安】半世紀201場侵略戰爭，這就是「美式人道主義」！
2021-04-10T14:20:00.000Z,"【警拘6人涉管有炸藥 將查炸藥用途】警方今日召開案情簡報會，宣布前日在柴灣拘捕6人，涉管有炸藥、危險藥物及藏有工具可作吸食毒品用途。被捕6人年齡24至46歲，分別報稱無業、裝修工人及家庭主婦，其中3人有黑社會背景。
https://tkww.hk/a/202104/10/AP60719f0fe4b0c6fb6f5d930b.html…"
2021-04-10T13:25:16.000Z,"2021年4月10日，國家主席習近平和夫人彭麗媛向英國女王伊麗莎白二世致唁電，對菲臘親王逝世表示深切的哀悼，並向女王及家人致以誠摯的慰問。（圖：新華社）
https://tkww.hk/a/202104/10/AP60715562e4b0c6fb6f5d7f06.html…"
2021-04-10T11:35:04.000Z,47名發起或參與去年「35+初選」的攬炒政棍，被控串謀顛覆國家政權罪。被告之一林卓廷現正還柙候訊。已辭去北區區議員一職的林卓廷，昨日在fb公布其所有辦事處已經正式關閉。https://tkww.hk/a/202104/10/AP607163ece4b0c6fb6f5d829e.html…
2021-04-10T11:28:10.000Z,"涉案男司機及女乘客牽涉一個本地爆竊集團，警方在昨日及今日採取行動，再拘捕3名疑犯同黨，分別是2男1女，至今合共有5人被捕，該爆竊集團牽涉最少3宗新界區店舖爆竊案，涉及總值超33萬元的智能電話、平板電腦及現金，警方不排除有更多人被捕。
https://tkww.hk/a/202104/10/AP60717416e4b0c6fb6f5d8798.html…Quote Tweet
香港大公文匯傳媒集團
@takungwenwei_hk
中国官方媒体
 · Apr 8
1:14
警車於沙田追截可疑私家車，警員向司機開槍截停車輛。吳德南總督察表示，涉案司機對其他道路使用者構成很大危險，警員開槍合情合法合理。男司機涉嫌危險駕駛、 狂亂駕駛、行車證過期、未有有效駕駛執照及無第三者保險。他與車上女乘客涉嫌藏有工具可作非法用途（影片：網絡）"
2021-04-10T06:59:28.000Z,"據瑞士寶盛私人銀行昨日發布《2021年全球財富和高端生活報告》顯示，受到新冠肺炎疫情控制得較好、人民幣升值等因素推動，上海取代香港，成為25個涉及調查的城市中生活成本最高城市，其次是東京，香港排名第三位。 該調查以奢侈品售價及高端消費作為衡量標準。
https://tkww.hk/a/202104/10/AP607124c2e4b0c6fb6f5d6e01.html…"
2021-04-10T05:00:00.000Z,"【日核廢水將排入海　禍害全球生態】
日媒報道：日本政府已初步決定將福島第一核電站的逾百萬噸核廢水排放入大海。核廢水入海之後，將對太平洋海域的生態環境產生嚴重影響。中方強調，日本政府需在與周邊國家充分協商的基礎上慎重決策。https://tkww.hk/epaper/view/newsDetail/1380594746354962432.html…"
2021-04-10T04:00:00.000Z,"【郭榮鏗走得鬼祟　莫非是加國卧底？】
公民黨郭榮鏗去年11月被特區政府DQ其立法會議員資格，隨後宣布退出政壇，當時聲稱無計劃離開香港生活，但日前被雜誌踢爆佢已經同家人抵達加拿大。好多市民大鬧郭榮鏗是「漢奸」「卧底」，在香港興風作浪，見勢色不對，就想做返加拿大人。https://tkww.hk/a/202104/10/AP6070f368e4b0c6fb6f5d58c4.html…"
2021-04-10T02:31:56.000Z,"【夏博義玩火必燒着大律師公會】
大律師公會主席夏博義肆意攻擊抹黑香港國安法，遭到輿論猛烈批評後，曾經「老實」了一陣子，近日又針對中央完善香港選舉制度，妄言設立審查委員會有違「人權法」云云。夏博義的言行再次證明，大律師公會已經淪為與中央對着幹的政治組織。https://tkww.hk/a/202104/10/AP6070f1c4e4b0c6fb6f5d57fd.html…"
2021-04-10T01:00:00.000Z,【疫苗接種種族歧視 美國少數族裔「被忽視」】美國白人有25%的人已經接種至少一劑疫苗，而非洲裔與拉丁裔為15%和13%。美媒指在疫苗分發、預約和接種等相關流程中，少數族裔相比白人均處於劣勢地位，導致有資源的白人能跨地區盡早獲得疫苗，而少數族裔只能苦等。 （圖：美聯社）https://tkww.hk/a/202104/09/AP60705f69e4b0c6fb6f5d3ef6.html…
2021-04-10T00:00:00.000Z,"【巴黎公開種族大屠殺檔案 歷史學家：法國應向盧旺達道歉】巴黎7日公開很多涉及種族大屠殺時的法國總統密特朗的重要檔案。盧旺達總統保羅·卡加梅隨後表示，在造成80萬人遇難的大屠殺過去27年後，「迪克萊爾報告」點明了法國在此事件中的重大責任是一個「改變」。
https://tkww.hk/a/202104/09/AP606fff06e4b0c6fb6f5d1835.html…"
2021-04-09T23:00:00.000Z,"我可以，你不可以！
I can, you can't!"
2021-04-09T15:15:00.000Z,"【晚安】有小禮而無大義，這就是日本行為！

https://reurl.cc/xg2QrL"
2021-04-09T11:51:32.000Z,"【菲臘親王逝世　享年99歲】英國白金漢宮當地時間9日宣布，菲臘親王去世，享年99歲。菲臘親王為英國女王伊利沙伯二世王夫，自1952年在位至今。
#PrincePhilip 
https://tkww.hk/a/202104/09/AP607037b1e4b0c6fb6f5d2d27.html…"
