Timestamp,Text
2021-04-14T12:22:16.000Z,"拜登召集芯片峰会 呼吁业界共克时艰 https://p.dw.com/p/3rx2b?maca=zh-Twitter-sharing… 
拜登会晤科技,芯片及汽车工业的19位高管时表示,全球芯片荒波及美国,呼吁科技界精英在其基建投资计划中加强本土芯片生产的投入。""我们需要建立现代化基础设施,而非修理陈旧的基础设施。中国和其他国家都不会等待,美国人当然也没有理由等待""拜登召集芯片峰会 呼吁业界共克时艰
美国总统拜登向高科技行业总裁们发出强烈呼吁，要求他们为解决芯片短缺的问题贡献力量。美国的芯片和半导体元件供应出现缺口，使本土经济受到影响。白宫计划出资数十亿美元推进芯片的生产。
dw.com"
2021-04-14T11:49:57.000Z,"《台湾关系法》42周年之际，应美国总统拜登的要求，前美国参议员多德（Chris Dodd）丶前副国务卿阿米蒂奇（Richard Armitage）和斯坦伯格（James Steinberg）13日启程出访台湾。一位白宫官员称这是拜登对台湾及其民主承诺发出的“个人信号”。
中国国台办则表示，中方以军演遏制台美勾连。"
2021-04-12T15:08:12.000Z,"普京上周签署了1项法律,可以让他连续执政到2036年,1952年出生的他已当政20多年

他比习近平长1岁，当政时间已是习的2倍，习准备坐到2035，而他企划比习晚1年退休。

他俩都很牛，牛到把自己做成数位机器人，装上程序，自带永久电池，按照程序，1个持续到2035才停止为人民服务，另1个则持续到2036。"
2021-04-12T14:41:59.000Z,"布林肯昨接受NBC采访时说，中国没有给国际专家提供管道，也没有及时分享信息，透明度不足，导致病毒“失控的速度加快”。他重申，弄清病毒来源很重要。
世卫组织总干事谭德塞3月30日表示，前往中国研究疫情起源的世卫组织调查人员无法取得关键数据，病毒实验室泄漏可能性无法排除，还需要进一步调查。"
2021-04-10T16:08:05.000Z,"美國會跨黨派共識：《2021年戰略競爭法案》　抗習近平中國夢美國會跨黨派共識：《2021年戰略競爭法案》　抗習近平中國夢
美國參議院外交事務委員會下周三將審議《2021年戰略競爭法案》，旨在提高美國抵禦中國全球擴張，及解決在和中國經濟競爭中面對的不公平問題。法案還提到有關新疆、香港及台灣問題。
rfa.org"
2021-04-10T14:44:33.000Z,"早年北京有个笑话，在西单一带称霸的流氓给自己起了个江湖诨号“震西单“，在东单一带称霸的流氓就给自己叫“震东单”，于是北京的流氓地痞就纷纷被称为震这震那，后来严打，他们都被收进公安局，公安局长对他们训话：”什么他妈的真东单、震西单、震这、震那…，我们公安局，你他妈知道吗，全震！“Quote Tweet
楊建利 Yang Jianli
@yangjianli001
 · Apr 10
中国市场监管总局依据《反垄断法》，处阿里巴182.28亿元罚款，阿里巴巴“诚恳接受，坚决服从”。

“诚恳”用的很不诚恳，正确的词是“诚惶诚恐”。

仅被罚就达182亿，阿里巴巴值得骄傲。牛逼！
更牛逼的是老共，阿里巴巴在阿共巴巴面前哪配称垄断?人家权力、市场、文化、思想、过去、现在、未来…全垄断。"
2021-04-10T14:20:11.000Z,"中国市场监管总局依据《反垄断法》，处阿里巴182.28亿元罚款，阿里巴巴“诚恳接受，坚决服从”。

“诚恳”用的很不诚恳，正确的词是“诚惶诚恐”。

仅被罚就达182亿，阿里巴巴值得骄傲。牛逼！
更牛逼的是老共，阿里巴巴在阿共巴巴面前哪配称垄断?人家权力、市场、文化、思想、过去、现在、未来…全垄断。"
2021-04-10T00:28:23.000Z,"杨建利：病毒溯源问题已经变成了一个国际政治问题 https://rfi.my/7HzQ.T 来自 
@RFI_Cn要闻解说 - 杨建利：病毒溯源问题已经是一个国际政治问题
纽约时报4月7日刊登了二十多位世界顶尖级的科学家与病毒学家的联名公开信，公开信的标题是：呼吁彻底调查新冠病毒的起源，公开信写道，他们曾经……
rfi.fr"
2021-04-09T15:11:43.000Z,"https://p.dw.com/p/3rkeG?maca=zh-Twitter-sharing… 强化反制北京能力 美再推抗中法案  

美参院外交关系委员会两党领导人7日推出《2021年战略竞争法》，希望通过促进人权丶提供安全援助和打击虚假信息，来增强美国反击中国不断扩大的全球影响力的能力。该法案反映了国会两党议员的强硬立场。

【分领域脱钩，分层次冷战】强化反制北京能力 美再推抗中法案
美国参议院的参议员7日揭晓了一项对抗中国影响力的草案内容，希望藉由推广人权丶提高印太地区军事预算与打击假讯息来增强美国反制中国的能力。
dw.com"
2021-04-09T15:01:16.000Z,"https://p.dw.com/p/3rkgQ?maca=zh-Twitter-sharing… 美国将中国超级计算机实体列入黑名单 
拜登政府再将七家中国超级计算机实体列入美国商务部的黑名单当中，这些公司被认为涉及军事用途。

这是“分领域脱钩、分层次冷战“战略。美国将中国超级计算机实体列入黑名单
拜登政府再将七家中国超级计算机实体列入美国商务部的黑名单当中，这些公司被认为涉及军事用途。
dw.com"
