Timestamp,Text
2021-04-14T15:15:03.000Z,"美国国家情报总监年度评估报告指出，美国面临的国家安全威胁，中国排名第一。本期节目分析这份具有重要地位的报告，剖析拜登政府背后的政治操作和用意。另外，美国商务部点穴制裁中国超算能力，本期节目通过分析这次行动揭示美国形成新的对华政策模式。美国国家情报总监：中国是第一威胁/美国针对中国超算能力的点穴攻击/王剑每日观察/20210414
感谢各位网友热情支持，请加入会员：Patreon: https://www.patreon.com/wongkimYouTube: https://www.youtube.com/channel/UC8UCbiPrm2zN9nZHKdTevZA/join王剑每日观察 准时播出直播一时间: 纽约: 10 am，北京...
youtube.com"
2021-04-14T13:57:24.000Z,"参加直播的网友请这边，快来！Quote Tweet
王剑 Wong Kim
@wongkim728
 · Apr 14
美国国家情报总监：中国是第一威胁/美国针对中国超算能力的点穴攻击/王剑每日观察/20210414 https://youtu.be/ITlzeBnv3V0 来自 @YouTube"
2021-04-14T13:57:03.000Z,"美国国家情报总监：中国是第一威胁/美国针对中国超算能力的点穴攻击/王剑每日观察/20210414 https://youtu.be/ITlzeBnv3V0 来自 
@YouTube美国国家情报总监：中国是第一威胁/美国针对中国超算能力的点穴攻击/王剑每日观察/20210414
感谢各位网友热情支持，请加入会员：Patreon: https://www.patreon.com/wongkimYouTube: https://www.youtube.com/channel/UC8UCbiPrm2zN9nZHKdTevZA/join王剑每日观察 准时播出直播一时间: 纽约: 10 am，北京...
youtube.com"
2021-04-14T02:22:58.000Z,"这是典型的公审！Quote Tweet
John Lee（李骏）
@johnlee1021
 · Apr 13
看这段视频，我感觉是这位大使在接受主持人的审判，结结巴巴、语无伦次、眼神游移。这种采访的公共效果远强过CCTV玩的那种简单粗暴的“电视认罪”。CCTV要好好学习
 twitter.com/lilyval1518706…"
2021-04-14T01:18:38.000Z,"市场监督总局召集中国34家互联网平台企业开批斗会，阿里巴巴被抓黑典型。本期节目分析中共针对平台经济发难的政治动机和私人恩怨。中国平台经济风暴骤起，中共汹汹批斗互联网企业/拜登派前高官访台,克里出访上海/王剑每日观察/20210413
感谢各位网友热情支持，请加入会员：Patreon: https://www.patreon.com/wongkimYouTube: https://www.youtube.com/channel/UC8UCbiPrm2zN9nZHKdTevZA/join王剑每日观察 准时播出直播一时间: 纽约: 10 am，北京...
youtube.com"
2021-04-14T00:05:27.000Z,"参加直播的网友请这边，快来！Quote Tweet
王剑 Wong Kim
@wongkim728
 · Apr 13
中国平台经济风暴骤起，中共汹汹批斗互联网企业/拜登派前高官访台,克里出访上海/王剑每日观察/20210413 https://youtu.be/C3ROc89_Xic 来自 @YouTube"
2021-04-14T00:05:08.000Z,"中国平台经济风暴骤起，中共汹汹批斗互联网企业/拜登派前高官访台,克里出访上海/王剑每日观察/20210413 https://youtu.be/C3ROc89_Xic 来自 
@YouTube中国平台经济风暴骤起，中共汹汹批斗互联网企业/拜登派前高官访台,克里出访上海/王剑每日观察/20210413
感谢各位网友热情支持，请加入会员：Patreon: https://www.patreon.com/wongkimYouTube: https://www.youtube.com/channel/UC8UCbiPrm2zN9nZHKdTevZA/join王剑每日观察 准时播出直播一时间: 纽约: 10 am，北京...
youtube.com"
2021-04-13T15:22:54.000Z,"美国开始推动数字美元，本期节目分析美联储对数字美元由观望到积极对态度转变，美国政府背后的影响。数字美元对人民币的影响超出大家预期，本期节目分析其中原理和基础。另外，本期节目分析美日峰会前，日本首相菅义伟面临的政治选择和政治压力。美国开始推动数字美元,人民币有点烦/美日峰会在即，菅义伟首相的决心和犹豫/王剑每日观察/20210413
感谢各位网友热情支持，请加入会员：Patreon: https://www.patreon.com/wongkimYouTube: https://www.youtube.com/channel/UC8UCbiPrm2zN9nZHKdTevZA/join王剑每日观察 准时播出直播一时间: 纽约: 10 am，北京...
youtube.com"
2021-04-13T13:49:40.000Z,"参加直播的网友请这边，快来！Quote Tweet
王剑 Wong Kim
@wongkim728
 · Apr 13
美国开始推动数字美元,人民币有点烦/美日峰会在即，菅义伟首相的决心和犹豫/王剑每日观察/20210413 https://youtu.be/NXAEE8C0WR4 来自 @YouTube"
2021-04-13T13:49:26.000Z,"美国开始推动数字美元,人民币有点烦/美日峰会在即，菅义伟首相的决心和犹豫/王剑每日观察/20210413 https://youtu.be/NXAEE8C0WR4 来自 
@YouTube美国开始推动数字美元,人民币有点烦/美日峰会在即，菅义伟首相的决心和犹豫/王剑每日观察/20210413
感谢各位网友热情支持，请加入会员：Patreon: https://www.patreon.com/wongkimYouTube: https://www.youtube.com/channel/UC8UCbiPrm2zN9nZHKdTevZA/join王剑每日观察 准时播出直播一时间: 纽约: 10 am，北京...
youtube.com"
2021-04-13T01:34:10.000Z,"解放军军机4月12日大规模袭扰台湾，达到创纪录的25架次。本期节目分析中美对抗升高，加剧台海局势紧张，背后的政治诱因和谋略。
另外，义乌公安的一封公开信在网上流传，揭示了外贸企业被冻结账户的黑幕。本期节目分析外贸从业人员的血泪苦痛。解放军军机大举扰台，回应美台关系升级/外贸账户频冻结逼得义务公安写公开信/王剑每日观察/20210412
感谢各位网友热情支持，请加入会员：Patreon: https://www.patreon.com/wongkimYouTube: https://www.youtube.com/channel/UC8UCbiPrm2zN9nZHKdTevZA/join王剑每日观察 准时播出直播一时间: 纽约: 10 am，北京...
youtube.com"
2021-04-13T00:23:35.000Z,"参加直播的网友请这边，快来！Quote Tweet
王剑 Wong Kim
@wongkim728
 · Apr 12
解放军军机大举扰台，回应美台关系升级/外贸账户频冻结逼得义务公安写公开信/王剑每日观察/20210412 https://youtu.be/wwPysAra_Zo 来自 @YouTube"
2021-04-13T00:23:05.000Z,"解放军军机大举扰台，回应美台关系升级/外贸账户频冻结逼得义务公安写公开信/王剑每日观察/20210412 https://youtu.be/wwPysAra_Zo 来自 
@YouTube解放军军机大举扰台，回应美台关系升级/外贸账户频冻结逼得义务公安写公开信/王剑每日观察/20210412
感谢各位网友热情支持，请加入会员：Patreon: https://www.patreon.com/wongkimYouTube: https://www.youtube.com/channel/UC8UCbiPrm2zN9nZHKdTevZA/join王剑每日观察 准时播出直播一时间: 纽约: 10 am，北京...
youtube.com"
