Timestamp,Text
2021-04-14T15:28:47.000Z,一般人以爲目前新冠疫情仍是影響市場的最大風險，而美國一項調查顯示，32%的基金經理認爲，美聯儲債務縮减恐慌是目前市場面臨的最大風險，緊隨其後的是通貨膨脹(27%)，第三是拜登政府的加稅(15%)，第四才是新冠疫情。這説明市場對疫情的恐慌已漸淡去，今年市場的三大恐慌要素將是Fed縮表、通脹和加稅。
2021-04-14T07:23:11.000Z,美國密西根州疫情再度爆發，一天增加確診7千人，州長要求聯邦政府擴大疫苗供應，但美國CDC主任Rochelle Walensky 強硬拒絕，反要求密西根儘快重啟隔離政策，疫苗不能解決問題。現有研究顯示輝瑞疫苗也不能阻南非變種病毒。這是否意味疫情不可能在短時間內結束，世界或將再次面臨封鎖，經濟將二次探底？
2021-04-14T06:51:16.000Z,美國公佈3月CPI同比增長2.6%，高於預期的2.5%，較2月上漲0.6%，創18年8月以來最高。推動CPI增長最大動力來自油價上漲，儘管油價占CPI比例僅2%+，但因去年封鎖油價比現在低40%以上，由於同比變化大，40%的2%+轉換成CPI就貢獻了CPI近1%。基數效應是本輪通脹第一波，第二波通脹將由服務業報復性消費推動。
2021-04-11T14:59:54.000Z,"從習共在疫情中的防疫手段和研發接種疫苗的過程來看，充滿了野蠻、落後、不透明和沒人性。1)中共的封城鎖戶，比日本鬼子還要野蠻十倍，有多少無辜的人死於這種野蠻的手段之下；2)中國疫苗臨床試驗表現不佳國外早就有報導，習想必也清楚，為何還要逼迫上億的中國人和欺騙與中國友好的國家的民眾打疫苗？Quote Tweet
草祭
@caojitw
 · Apr 11
已有不少中國和外國人接種了品質不佳的中國新冠疫苗，如讓這些已接種者再接種中國其它類型的新冠疫苗，情何以堪！這將增加死亡風險或以後未知的身體病變風險。中國疫苗研發臨床資料不透明，研究過程也是能混則混，只有碰到了很大問題，特別是在國外接種遇到了很大的問題，繞不過去了，才只好坦誠失敗。 twitter.com/caojitw/status…"
2021-04-11T14:42:49.000Z,"已有不少中國和外國人接種了品質不佳的中國新冠疫苗，如讓這些已接種者再接種中國其它類型的新冠疫苗，情何以堪！這將增加死亡風險或以後未知的身體病變風險。中國疫苗研發臨床資料不透明，研究過程也是能混則混，只有碰到了很大問題，特別是在國外接種遇到了很大的問題，繞不過去了，才只好坦誠失敗。Quote Tweet
草祭
@caojitw
 · Apr 11
中國疾控中心主任高福坦承中國疫苗保護率不高，當局正考慮採混用疫苗來提升保護力。這證實了我之前的看法：那就是中國目前沒有能力研發和生產出高效能和高品質的新冠疫苗。
高福說實話不容易，使習領導疫情的偉大形象一落千丈，政治前途恐被斷送；習妄圖借疫情和實施疫苗護照來控制世界的陰謀將破產。"
2021-04-11T14:25:06.000Z,"中國疾控中心主任高福坦承中國疫苗保護率不高，當局正考慮採混用疫苗來提升保護力。這證實了我之前的看法：那就是中國目前沒有能力研發和生產出高效能和高品質的新冠疫苗。
高福說實話不容易，使習領導疫情的偉大形象一落千丈，政治前途恐被斷送；習妄圖借疫情和實施疫苗護照來控制世界的陰謀將破產。"
2021-04-09T08:03:38.000Z,"中共军方此前通过各种伪装的公司向台湾IC设计公司下订单，并通过它们交由台积电制造并储存所需的芯片，以备战争时对付美军使用。但飞腾等中国公司的阴谋已被美国识破并制裁，意味中国军方此后再也得不到台积电的芯片。由于芯片为耗材且世代更新快，中共超级电脑终将因缺乏高级芯片支撑运算而变成脑瘫。Quote Tweet
草祭
@caojitw
 · Apr 9
美国之所以宣布将天津飞腾等中国七家企业和机构列入贸易黑名单，是因为中共军队正利用飞腾等设计的超级电脑，研发未来针对美国航母和台湾的极音速导弹等武器，对美军将构成极大的威胁。该超级电脑芯片是借助美国软体设计，然后交给台积电制造。如今飞腾等中企的芯片被禁，意味着中国的超级电脑将脑瘫。"
2021-04-09T07:43:10.000Z,美国之所以宣布将天津飞腾等中国七家企业和机构列入贸易黑名单，是因为中共军队正利用飞腾等设计的超级电脑，研发未来针对美国航母和台湾的极音速导弹等武器，对美军将构成极大的威胁。该超级电脑芯片是借助美国软体设计，然后交给台积电制造。如今飞腾等中企的芯片被禁，意味着中国的超级电脑将脑瘫。
2021-04-09T04:06:23.000Z,美商務部最新將飛騰在內共7家中國企業列入實體清單。飛騰是臺灣晶片設計公司世芯-KY的客戶，世芯的晶片則由台積電製造。世芯今受此消息衝擊，股價開盤即跌停。世芯今發表聲明，要求客戶所有商業行為皆符合相關法令，並擔保簽署服務或產品皆非軍事用途的協議。這其實證實了飛騰的晶片用於中國軍事用途。
2021-04-08T08:59:25.000Z,"2021胡润财富自由门槛公布，一线城市如北京上海等，入门级财富自由门槛是1900万元，中级财富自由门槛是6500万元，高级财富自由门槛是1.9亿元；二线城市，入门级门槛是1200万元，中级门槛是4100万元，高级门槛是1.2亿元；三线城市，入门级门槛是600万元，…。
依此標準，99%中國人都沒達財富自由門檻。"
