Timestamp,Text
2021-04-14T23:28:38.000Z,布鲁克林中心持续抗议 检方或起诉涉案警员 http://dlvr.it/RxhGXf
2021-04-14T23:28:36.000Z,4/15【美国观察】美国总统拜登宣布将从阿富汗全面撤军；美情报总监称中国对美威胁最大; 美代表团抵台，中国宣布展开实弹演习 http://dlvr.it/RxhGXQ
2021-04-14T23:28:35.000Z,两党在拜登的基建计划上分歧很大 http://dlvr.it/RxhGXC
2021-04-14T23:28:34.000Z,克里访华 美国非官方代表团抵达台湾 / 美情报部门：中国是最大威胁 / 中国购买的辉瑞疫苗已到 谁能打？/ 疫苗施打优等生智利疫情恶化 九成疫苗来自中国/ 新版党史淡化文革 强调习的功劳 http://dlvr.it/RxhGW5
2021-04-14T23:21:04.000Z,"中国有个神秘小蓝人部队；上海帮才是目标，马云身后的势力；辉瑞疫苗进中国了，自费消息遭屏蔽；投废票也有罪！立法会选举日期出炉；倒退数十年，港拟靠制造业救经济｜全球新闻（20210415-2）中国有个神秘小蓝人部队；上海帮才是目标，马云身后的势力；辉瑞疫苗进中国了，自费消息遭屏蔽；投废票也有罪！立法会选举日期出炉；倒退数十年，港拟靠制造业救经济｜全球新闻（20210415-2） :::...
上海帮才是目标，马云身后的势力；开铡阿里巴巴宣示中共唯有习帮；中国大使：新疆强迫劳动是笑话；开第一枪！可果美禁新疆番茄；日德2+2会谈加强围堵中国；大学生理想企业公布丨日本馨新闻（20210415）CNN揭曝中国神秘小蓝人部队；中国30多家科企巨头争相服软：集体跟党走！辉瑞疫苗来了，自费消息遭屏蔽
mingjingnews.com"
2021-04-14T23:21:03.000Z,"成龙的名声；李连杰遭到欺负；梅艳芳曾被绑架轮.奸；明星要大哥罩着！那天见向华胜，几千万翡翠戒指被抢；周恩来功夫真神？— 红二代说红二代与元老（ 40）| 历史明镜第244期 (彭查理 何频)成龙的名声；李连杰遭到欺负；梅艳芳曾被绑架轮.奸；明星要大哥罩着！那天见向华胜，几千万翡翠戒指被抢；周恩来功夫真神？— 红二代说红二代与元老（ 40）| 历史明镜第244期 (彭查理 何频) :::...
***********明镜火拍最新直播节目时间表(纽约时间)今天大新闻/周一至周五，早上9点网言网事/周一，晚7点明镜编辑部/周二至周四，晚7点大事小评/周五，晚7点人生之中/周六，早上9点今夜很政经/周六，晚10点明镜专访/周日，早上9点全球新闻/周一至周五，早7点，下午3点，
mingjingnews.com"
2021-04-14T22:22:37.000Z,913黑匣子：驾驶员执行中央命令飞出境，拒绝林彪要求不往南飞！为何油未加够？林彪去广州不可能另立中央 — 红二代说红二代与元老（ 41）| 历史明镜第244期 (彭查理 何频) http://dlvr.it/Rxh6nJ
2021-04-14T22:22:36.000Z,美国一当选议员死于新冠病毒后他的妻子填补了席位空缺 http://dlvr.it/Rxh6nC
2021-04-14T22:22:35.000Z,加密货币大日子，比特币疲倦！陶德访台：拜登比川普重友谊？中登美威胁榜首！ 丹麦禁忌加加查理生，长者防疫住院率减半！新疆番茄也遭抵制？｜北美生活新闻（20210414） http://dlvr.it/Rxh6n0
2021-04-14T22:22:33.000Z,习近平为何深陷不安？四大线索露端倪；中国威胁无与伦比，FBI每10小时一中国新案，2000案件进行中，中国正在制造破坏性太空武器；中国学生付上万美元求职华尔街 | 热点背景（20210415） http://dlvr.it/Rxh6kb
