Timestamp,Text
2021-04-14T23:45:33.000Z,"【若此事当真，实乃奇齿大乳也】

境外媒体，消息皆无。

如是真的，堪比傻傻妞 786 从大驱裤裆里抬起头，头发凌乱，脸蛋绯红，“都喘不上气儿了”。

不是意淫，就是真相。等着看吧。。。"
2021-04-14T19:05:13.000Z,"【美丽国很要命：凉案已成危机】

司法部网站前年就说，美国的凉案（没破放凉了）已成危机。数量高达25万。有些案件40年都没破。

2017年有38%的命案和65%性攻击案都没有破。

如果不考虑重复作案，美国杀人犯可以组织50个加强旅。

这么多亡命之徒组成的军队，是很厉害的。"
2021-04-14T13:13:42.000Z,"丹麦永久弃用阿斯利康疫苗。。。Quote Tweet
Reuters
@Reuters
 · Apr 14
Denmark to permanently cease using AstraZeneca vaccine - media http://reut.rs/3g5PYfv"
2021-04-14T11:05:15.000Z,"如果实施的话，一个更可能的版本是，美国不直接挑起台海战争，而是借台湾之手。

对中国核打击也借台湾之手进行。起码可能在台湾部署核武器。台湾政客蔡苏等是没下线的。把冲突放在中国，符合美国的最大利益。

中国应考虑反制措施。

另外台湾已申明配合美芯片封锁，对台全面经济制裁，应该考虑了Quote Tweet
#MAGA
@TuSha88825543
 · Apr 13
尹卓：美国前防长  拉姆斯菲尔德  建议美国政府主动挑起台海战争，并在战争初期对中国实施核打击，让中国经济倒退二十年。

这视频能放行，这是在为扩核造舆论的节奏了。胡、尹都是半官方身份，看来扩核的事前三排是清醒的。

https://m.toutiao.com/is/eM8scWW/"
2021-04-13T23:28:49.000Z,"几乎所有的澳大利亚大公司的多数持股人都是美国人。

所以中澳的经贸之战，其实是和美国经贸战的澳洲战场。。。Quote Tweet
Temür
@steelmuslim
 · Apr 13
Nearly every major Australian company is majority owned by Americans.

Yet, Australians complain and cry when a Chinese person buys a house."
2021-04-13T20:25:09.000Z,"还以为是小伙子要强奸她，没想到是要弄死她。

不知道最后她是不是吓死了。。。Quote Tweet
童
@bis_hospital
 · Apr 13
村辦樂園。"
2021-04-13T20:16:21.000Z,"预舔文案：

哪个国家都会犯错误，但只有民主国家和新闻自由社会才会正视和迅速揭露这些问题。

40年？ 如果没有民主和新闻自由，这些问题400年也不会暴露。

好吧，你赢了。Quote Tweet
李飞
@tbzkdqs
 · Apr 13
Replying to @XijinLi"
2021-04-13T16:46:06.000Z,"Replying to 
@petefang好吧，我不太知道这个标准译法"
2021-04-13T14:08:31.000Z,"【暂停接种强森单剂疫苗】今早FDA和CDC联合发声明，建议暂停接种强森单剂疫苗。到昨天4月12日止 ，已经接种J&J疫苗的人数为680万，其中发生6例严重血栓。尽管比例极小，但是通常的医疗办法无法处理这种血栓。

所以他们要开会研究这个问题。Quote Tweet
U.S. FDA
@US_FDA
 · Apr 13
Today FDA and @CDCgov issued a statement regarding the Johnson & Johnson #COVID19 vaccine. We are recommending a pause in the use of this vaccine out of an abundance of caution.
Show this thread"
2021-04-13T13:26:00.000Z,现在已经通了。
