Timestamp,Text
2021-03-24T15:37:40.000Z,"Replying to 
@Syt0OXS8k9v6n1t共同努力"
2021-03-24T14:51:06.000Z,"忠言逆耳，良药苦口。世界各国都有极端派，但是在民主国家，这种人只是极少数。在非民主国家，这种人比例大。在中国，甚至多数真诚追求民主的人都有这样的思维言行。Quote Tweet
等候季風
@pRNYjk0g0rBCVgW
 · Mar 24
Replying to @liyiping1911
這就是些邪共文化思維的遺毒，以點概面，以偏概全，以一人概全體，土地改革，文化革命都是如此，地主鄉紳全部都是壞蛋，傳統文化全是糟粕等等，這都是邪共的慣行做法與思維。如今，這些所謂的民主人士，自覺在反共，卻不察自己腦子深深的遺存著邪共的極端思維，這群人如果勢力壯大，必將是中國民主之禍"
2021-03-24T14:35:03.000Z,"Replying to 
@RkzfvDIar09okpP也有这种担心，只能尽力而为。"
2021-03-24T14:34:10.000Z,"不敢苟同。难道美国将近一半的人都反民主？挺川挺拜都没有背离民主，观点不同，支持对象不同，互相争论，这是民主社会的常态，也是民主政治的必要条件。错的是用挺川挺拜来作为划分敌我的标准，使得本属中国民主派的人水火不容。这样下去，恐重演法国大革命悲剧。Quote Tweet
自由之子(Son of Liberty)
@Z_SONOFLIBERTY
 · Mar 24
Replying to @liyiping1911
吴建民怎么挺川挺成这个样子，已经完全背离民主，李先生该好好开导他。"
2021-03-24T03:43:48.000Z,"因为在一个问题上观点不同，就把本属于同一阵营的人往死里骂。跟帖中还有一位更极端的，干脆断言我是投机取巧没底线，好像我发个推文就能到华盛顿当官。挨骂我倒是不怕，怕的是不少民主派都这样容不下不同意见，不知道这辈子还能不能见到中国民主。Quote Tweet
Sunny Kong
@SunnyKong14
 · Mar 23
Replying to @liyiping1911
你不是眼瞎就是心瞎"
2021-03-24T01:01:42.000Z,"Replying to 
@liushihui士辉兄，我认为挺川挺拜都没问题，问题在于把异己当作敌人。"
2021-03-24T00:57:05.000Z,"段子高手！行为艺术行家！Quote Tweet
秀才江湖
@xiucai1975
 · Feb 16
我背一段课文：天下苦秦久矣！王侯将相，宁有种乎！"
2021-03-24T00:43:27.000Z,美国大选后，我在多个视频中说拜登不可能出卖美国，民主党也不是我们的敌人。这种观点受到很多人的批判，但事实证明没错。两个月过去了，美国不仅没有改变反共大方向，而且四方联盟更加稳固，昨天还与欧盟联手行动了。我们的重点应是反共，而不是批判美国。https://youtu.be/Lh0HsLPPXvw
2021-03-24T00:39:40.000Z,"改作文：八十年前，很多国家把纳粹描绘成恶魔，然后联手消灭它拯救了世界。 
今天，又有很多国家将中共描绘成一个恶魔，他们还会消灭它再次拯救世界。
纳粹幽灵在欧洲消逝了，共产幽灵还在亚洲肆虐。Quote Tweet
Mr. Sheep
@wbn19971
 · Mar 23
Replying to @liyiping1911
八十年前，纳粹将犹太人描绘成恶魔，他们自己扮演了拯救德意志帝国的英雄。
今天，欧洲人将中国描绘成一个巨魔，而他们自己则是拯救世界的英雄。
纳粹的幽灵在欧洲从未消失。"
2021-03-24T00:34:10.000Z,"Replying to 
@03Loyalist都是反共同道，即使批评也用需要用这种词语啊！"
2021-03-24T00:29:33.000Z,"Replying to 
@liushihui士辉兄好！让人担心的是，民运同道中绝大部分都有这种非黑即白的思维。"
2021-03-24T00:21:12.000Z,美国大选后，我在多个视频中说拜登不可能出卖美国，民主党也不是我们的敌人。这种观点受到很多人的批判，但事实证明没错。两个月过去了，美国不仅没有改变反共大方向，而且四方联盟更加稳固，昨天还与欧盟联手行动了。我们的重点应是反共，而不是批判美国。dhttps://youtu.be/Lh0HsLPPXvw
2021-03-23T23:54:41.000Z,大好消息，三十國同日制裁中共官員！國際反共聯合行動才剛剛開始（2021/3/23)https://youtu.be/Lh0HsLPPXvw
2021-03-23T23:53:53.000Z,"有不少人说中国人懦弱不会抗争，来，看着这视频打自己的脸。这种视频网上还有很多！中国人不是不反抗，而是反抗行动太分散。当务之急不是抱怨奴性，而是想方设法把各种反抗连城一片。Quote Tweet
Inty
@__Inty__
 · Mar 21
中国人上街了。"
2021-03-23T23:48:51.000Z,"Replying to 
@pomah2008彭佩奥从来没有像王毅和杨洁篪一样骂街，他的语言完全符合外交官的身份。川普和拜登都当不了合格的外交官！"
2021-03-23T23:44:59.000Z,"Replying to 
@Michael48865824谢谢支持！但是不同意您把民主党当成中共。今天刚做一个视频说到这个问题。"
2021-03-23T23:40:54.000Z,"Replying to 
@meatredbird
 and 
@chenjglawyer说得也有道理。我没核实就转了这个消息，接受批评！"
2021-03-21T01:34:41.000Z,"Replying to 
@zyw5710谢谢"
2021-03-21T01:09:33.000Z,"有人说布林肯和苏利文太弱，被杨洁篪训斥了。长久以来美国外交官的风格就是“手持大棒，但言语温和”。布和苏已经让中共清楚看见美国棒子了。又不是骂大街，不需要跟杨洁篪王毅比谁的嗓门大。美中高層正式攤牌，可能開闢四大戰場！美國要贏，必先除習！ （一平論政2021/3/20)
美中高層正式攤牌，可能開闢四大戰場！！美國要贏，必先除習！ （一平論政2021/3/20)https://youtu.be/vFY8gDzB_DQ全民共振官方电报群：https://t.me/QMGZ2019全民共振电报频道：tg://resolve?domain=QMGZ2018民主派自媒体频道：澳洲之声htt...
youtube.com"
2021-03-21T00:47:36.000Z,"美中高層正式攤牌，可能開闢四大戰場！！美國要贏，必先除習！ （一平論政2021/3/20)美中高層正式攤牌，可能開闢四大戰場！美國要贏，必先除習！ （一平論政2021/3/20)
美中高層正式攤牌，可能開闢四大戰場！！美國要贏，必先除習！ （一平論政2021/3/20)https://youtu.be/vFY8gDzB_DQ全民共振官方电报群：https://t.me/QMGZ2019全民共振电报频道：tg://resolve?domain=QMGZ2018民主派自媒体频道：澳洲之声htt...
youtube.com"
2021-03-19T23:40:24.000Z,"杨洁篪在阿拉斯加疯狂发飙，让小粉红一致叫好，也应让民主派点赞。中共外交官当中他最像像外交官，这次也显出战狼本色，运用了习近平的语言风格和加速技巧。他这次破罐破摔，响声唤醒了全世界，拥抱熊猫派不会再有市场了！（一平快評2021/3/19)美中外交高官激烈互懟！楊潔篪罕見發飆，竟讓小粉紅和民主派同時叫好！ （一平快評2021/3/19)
美中外交高官激烈互懟！楊潔篪罕見發飆，竟讓小粉紅和民主派同時叫好！ （一平快評2021/3/19)https://youtu.be/CbBvHNZhGQY全民共振官方电报群：https://t.me/QMGZ2019全民共振电报频道：tg://resolve?domain=QMGZ2018民主派自媒体频道：澳洲之...
youtube.com"
2021-03-19T19:51:19.000Z,"红脖子简单粗暴，有时候也挺管用，而且立竿见影，但不保证每次都管用。斯文人宣讲学会游泳的意义、再讲游泳方法论，然后请教练，然后到泳池去练习，最后才敢下河。整套程序慢得能把人急死，但最后肯定会管用。这也是共和党与民主党在对待中共问题上的区别。Quote Tweet
Aurora
@dovehe555
 · Mar 18
幸亏妈妈跑的快，

要不也学会了"
2021-03-19T18:38:26.000Z,"多数老人家没有这么好的身手，可以考虑装备防熊喷雾，或者带把手枪。Quote Tweet
Shell S (子皮)
@shell_zipi
 · Mar 18
这个39岁的种族主义垃圾男先是袭击一位83岁的亚裔老先生后逃跑，然后袭击一位75岁的亚裔女士。75岁女士受伤后勇敢反击，拾起一根木棒回击渣男。渣男被打翻送往医院。出院后会面临刑事诉讼。
https://google.com/amp/s/abc7.com/amp/asian-american-hate-crime-woman-fights-attacker-san-francisco/10427982/…
Show this thread"
2021-03-16T02:26:28.000Z,"軍方周末再殺數十人！緬甸是否重現六四，關鍵在於美中博弈！（一平快評2021/3/15)軍方周末再殺數十人！緬甸是否重現六四，關鍵在於美中博弈！（一平快評2021/3/15)
軍方周末再殺數十人！緬甸是否重現六四，關鍵在於美中博弈！（一平快評2021/3/15)https://youtu.be/x9l4WYDHvis全民共振官方电报群：https://t.me/QMGZ2019全民共振电报频道：tg://resolve?domain=QMGZ2018民主派自媒体频道：澳洲之声https...
youtube.com"
2021-03-15T15:43:58.000Z,"这个抵制北京冬奥的行动很有创意！Quote Tweet
滕彪
@tengbiao
 · Mar 15
Teng Biao: “Before we called for a boycott, we hoped that #IOC could strip #China of hosting #Beijing2022 Olympics, but they didn’t want to do that, the Olympics is a thing the Beijing government cares very much about. We should not give up that chance.”
https://abcnews.go.com/Sports/wireStory/explainer-drives-boycott-beijing-olympics-76457621…
Show this thread"
2021-03-14T00:47:13.000Z,"面對兇殘軍警，為什麼緬甸人能勇敢抗爭而中國人一打就散？反抗群體勇氣的來源（一平快評2021/3/13)面對兇殘軍警，為什麼緬甸人能勇敢抗爭而中國人一打就散？反抗群體勇氣的來源（一平快評2021/3/13)
面對兇殘軍警，為什麼緬甸人能勇敢抗爭而中國人一打就散？反抗群體勇氣的來源（一平快評2021/3/13)https://youtu.be/wlQAbIwXtPc全民共振官方电报群：https://t.me/QMGZ2019全民共振电报频道：tg://resolve?domain=QMGZ2018民主派自媒体频道：澳...
youtube.com"
2021-03-13T13:27:49.000Z,"Replying to 
@bingbing402哲学家和战士的国家堕落成懒汉傻瓜的乐园！"
2021-03-13T03:22:59.000Z,"有这种傻X当政，难怪希腊破产！还好离中国很远，要不早就亡国了！The following media includes potentially sensitive content. Change settings
View"
2021-03-13T03:10:38.000Z,"歐美日子很好過，香港人趕緊去吧！最狠的攬炒是移民，讓中共接管一座空城！ （一平快評2021/3/12)最狠的攬炒是移民，讓中共接管一座空城！ （一平快評2021/3/12)
歐美日子很好過，香港人趕緊去吧！最狠的攬炒是移民，讓中共接管一座空城！ （一平快評2021/3/12)https://youtu.be/Yr8XVr0hirA全民共振官方电报群：https://t.me/QMGZ2019全民共振电报频道：tg://resolve?domain=QMGZ2018民主派自媒体频道：澳...
youtube.com"
2021-03-12T02:12:24.000Z,"赞同！中国大学老师滥竽充数的多，不要浪费时间听他们的课。如运气好碰到少数有学识的，就要虚心请教，恭敬执弟子礼。Quote Tweet
红尘炼心 C’est la vie.
@lianxinhongchen
 · Mar 11
你同意吗？"
2021-03-12T01:12:05.000Z,"Replying to 
@fredisfrog
 and 
@shenzhilong001CNN 常报导https://edition.cnn.com/2021/03/11/asia/myanmar-india-mizoram-intl-hnk/index.html…
纽约时报也经常报导https://nytimes.com/section/world/asia…

在这个问题上，右派媒体倒是关注得比较少。不信请查Fox。左派比较关心世界事务。右派孤立主义倾向比较重。左派问题是对付独裁专制行动太慢，顾忌太多。右派如果重视一个问题之后，往往迅速动手。"
2021-03-12T01:00:25.000Z,"Replying to 
@Syt0OXS8k9v6n1t还有一种解释，就是民主派人士在观念上本来就存在分歧。左右之分倒是很正常。让我吃惊的是，很多民主派蔑视程序正义。"
2021-03-12T00:56:58.000Z,"Replying to 
@Donald20162016当在一个问题上出现巨大分歧的时候，在美国和其他法治国家，会通过法定的程序去解决。尽管最后通过法定程序得到的结论肯定也不会让所有人满意，但是大家还是应当遵守，而不能用武力或其他非法手段颠覆。程序正义并不是每次都能保证实现实质正义，但是放弃程序正义，就肯定实现不了实质正义。"
2021-03-11T23:26:28.000Z,"Replying to 
@Allen59286646一定不要放弃希望。如果中国民主派都不能改变这种思维，我这辈子就看不到民主中国了。"
2021-03-11T23:24:18.000Z,"Replying to 
@my3305这个问题不同人有不同看法。在美国和其他法治国家，大家有一个共识，就是通过法定的程序去解决。最后通过法定程序得到的结论肯定也不会让所有人满意，但是大家还是应当遵守，而不能用武力或其他非法手段颠覆。尽管程序正义并不是每次都能保证实现实质正义，但是放弃程序正义，就肯定实现不了实质正义。"
2021-03-11T23:03:51.000Z,"在油管评论区和这条推文下跟帖支持缅甸政变的民主派朋友们，相信一个多月之后，很多人已经改变了观点。更希望大家反思，是什么观点让本来追求民主的人竟然赞成武力推翻民选政权。Quote Tweet
李一平
@liyiping1911
 · Feb 3
真诚追求中國民主的人，竟然支持緬甸軍方政變!  理由是否成立？問題出在哪裡？（一平快評2021/2/2)
https://youtu.be/hSkoCCh6J8M"
2021-03-11T22:54:07.000Z,"Replying to 
@cnshyhj不少！在油管评论区和推特跟帖中，很多人骂我。"
2021-03-11T22:51:09.000Z,"今年兩會瀰漫恐怖氣氛！兩單奇案暴露習近平的最大恐懼：絕後！ （一平快評2021/3/11)
https://youtu.be/iTgV0g2J2po"
2021-03-10T23:20:05.000Z,"北大學長描述李克強性格特徵,不貪財但好這一口！兩會重頭戲是答記者問，他會不會再次打臉習近平？ （一平快評2021/3/10）北大學長描述李克強性格特徵,不貪財但好這一口！兩會重頭戲是答記者問，他會不會再次打臉習近平？ （一平快評2021/3/10）
北大學長描述李克強性格特徵,不貪財但好這一口！兩會重頭戲是答記者問，他會不會再次打臉習近平？ （一平快評2021/3/10）
youtube.com"
2021-03-10T23:14:19.000Z,"不止猴子可爱，很多动物，包括被人类当作食物的猪牛羊鸡鸭鹅，虽然智力比人差一点，喜怒哀乐之情跟人一样，所以古人称之为有情众生。有同情心的人一旦有了这种意识，自然就不想吃他们。Quote Tweet
Lucy Zhao
@LucyZha94759559
 · Mar 10
家庭好幫手! 你想要一個嗎？"
2021-03-10T22:54:53.000Z,"內鬥新招！習近平通過人大改規則，今後可隨時拿下這兩個副總理！ 申大姨媽今年沒來，預示兩會要斷血脈？ （一平快評2021/3/10)內鬥新招！習近平通過人大改規則，今後可隨時拿下這兩個副總理！ 申大姨媽今年沒來，預示兩會要斷血脈？（一平快評2021/3/10)
內鬥新招！習近平通過人大改規則，今後可隨時拿下這兩個副總理！ 申大姨媽今年沒來，預示兩會要斷血脈？ （一平快評2021/3/10)https://youtu.be/37CnYSvM5P0全民共振官方电报群：https://t.me/QMGZ2019全民共振电报频道：tg://resolve?domain=QMGZ...
youtube.com"
2021-03-09T20:20:13.000Z,"Replying to 
@nagarolee
 @dPTlb2eT9I7GyaA
 and 
@convectionltLi兄过奖，我们一起尽力而为。现阶段中国民主最大的敌人是中共。后中共时代，民主最大的敌人是我们头脑中的中共思维，包括不遵守程序正义，不包容异己，非黑即白，你死我活的斗争哲学。破山中之贼易，破心中之贼难。最近我说了不少朋友们不爱听的话，因为我还想有生之年见到民主中国"
2021-03-09T19:12:34.000Z,"Replying to 
@Michael2008_一起努力"
2021-03-09T16:30:57.000Z,"不会的，皇上会先赐她三尺白绫Quote Tweet
章立凡 Zhang Lifan
@zhanglifan
 · Mar 5
想一想：真引渡到了美国咋办？
https://p.dw.com/p/3q6d9?maca=zh-Twitter-sharing…
#DW【孟晚舟引渡审理进入最后阶段】
华为首席财务官孟晚舟周一在加拿大再度出庭，这是她为避免被引渡到美国而进行的最后一轮抗争。本周三，引渡审理将继续举行，一般认为，在双方都不提出上诉的情况下，孟晚舟引渡审理也须到五月中旬才能结案。"
2021-03-09T16:18:13.000Z,"Replying to 
@nagarolee谢谢，我们一起努力"
2021-03-09T16:16:42.000Z,"Replying to 
@chen76717817
 and 
@C71143551谢谢您，过奖了"
2021-03-09T16:12:29.000Z,"Replying to 
@MingCheng2017您误解我了。我对政治人物向来都是持工具理性的态度。在美国大选中支持川普，是因我认为粗犷红脖子比文明城市人更愿意打击中共，尤其是在大瘟疫之后。但一直反对个人崇拜，遵从程序正义，更反对那些鼓吹在美国军管戒严和武装革命的论调。"
2021-03-09T02:03:50.000Z,"Replying to 
@dPTlb2eT9I7GyaA
 @nagarolee
 and 
@convectionlt年轻的时候曾经有过所谓大志，后来读书思考阅历多了，就越来越明白做枭雄都要付出丧失良知人性的代价。不如简简单单只做自认为对的事情。只希望这辈子能看到中国成为一个自由的国家，我能够在其中做一个自由的闲人。"
2021-03-08T03:30:57.000Z,"Replying to 
@cJ8DlTfE4O4f4Le我在加拿大温哥华住了20多年。大致了解中共收买侨社的情况、普通华人以及白人对中共的基本态度。"
2021-03-08T03:25:52.000Z,"Replying to 
@XD26616614我说的是在民主宪政体制下还要消灭异己，还要动用武力就是破坏民主，就是违反社会契约。在专制制度中，对于压迫者可采用包括武力在内的任何方式反抗。"
2021-03-08T01:25:17.000Z,"Replying to 
@alredayinuse巨变发生之后的后中共时代"
2021-03-08T00:32:11.000Z,"Replying to 
@c2013131抱歉，是我操作失误！"
2021-03-08T00:10:40.000Z,"Replying to 
@pannidalian
 @liushihui
 and 
@convectionlt事实是美国左派势力现在稍站上风。"
2021-03-08T00:09:26.000Z,"Replying to 
@nagarolee
 and 
@convectionlt两党路线有差异，但绝非争锋相对，不是敌我关系。尤其在对待中共态度上，共识大于差异。Li兄这种非黑即白的说法，不适用于宪政民主之下的党争。我如果是美国公民，会每隔4-12年就换一次政党，尽力不让国家向左或向右走太远。"
2021-03-07T23:56:31.000Z,"Replying to 
@pannidalian
 @liushihui
 and 
@convectionlt我明明是在得罪两边人，这算哪门子投机？投民主党或共和党都是在践行民主。恨不得消灭民主党的，和恨不得消灭共和党的，都是在反民主。"
2021-03-07T23:55:16.000Z,"Replying to 
@nagarolee
 and 
@convectionlt我明明是在得罪两边人，这算哪门子投机？投民主党或共和党都是在践行民主。恨不得消灭民主党的，和恨不得消灭共和党的，都是在反民主。"
2021-03-07T23:45:05.000Z,"Replying to 
@yuqijun1978129
 and 
@loU2UgaY7SuhDGD会讲礼貌的，不是合格的五毛"
2021-03-07T23:43:26.000Z,"Replying to 
@convectionlt提醒各位，不仅仅部分川粉不容异己，部分川黑对川粉也容不下。大家都有癌细胞需要清除。正常新一代是等不到的。法国人从大革命到实现宪政民主，用了81年，赔上无数人头。若不想付出这种代价，现在就要开始排毒。"
2021-03-07T22:54:34.000Z,"海外侨社早就被中共收买！但是不能代表欧美主流社会全部被渗透。过去欧美朝野都有些人被渗透，但毕竟只是少数。多数人过去是被欺骗，现在正在觉醒！Quote Tweet
Chen Jiangang
@chenjglawyer
 · Mar 7
看看中共的滲透有多可怕!
共匪在美國的滲透完全不輸荷蘭。"
2021-03-07T22:44:46.000Z,"两会期间要出大事！外卖骑手联盟盟主被抓，600万人大罢工正在酝酿！（2021/3/7)
敬请大家转发，最好把视频中的动员信息截图后向国内平台传送。举手之劳，帮助维权，推动变革！https://youtu.be/4_sEG0CcfTU"
2021-03-07T18:18:12.000Z,"这位推友的其他推文表明他是真想反共追求民主。但是支持俄罗斯的独裁者普京，尽管普京颠覆了俄国的民主，不仅镇压本国反对派，还与中共一起支持委内瑞拉、白俄以及缅甸的独裁政权。民主人士为什么会支持独裁者？是什么病毒导致我们民主理念变质？希望引起各位警惕和反思。Quote Tweet
包大廳
@Baos_Press
 · Mar 6
Replying to @AILNG120
俄罗斯是自由世界对抗Deep State专制集团的桥头堡，我从现在起，开始支持普京。"
2021-03-07T18:08:41.000Z,"从追求民主转变为支持独裁，就是这么容易。其中缘由值得警惕和反思。Quote Tweet
惊鸿一瞥
@carolkristie1
 · Mar 6
Replying to @AILNG120 and @jmO9t7dfZ4BnIDk
以前总觉得普京是个独裁者，现在对他的看法真的不一样呀，这样清醒的人可不是马克龙或小土豆这帮娘炮能比的呀，怎们感觉他像一个定海神针呢？从某种意义上说他的存在也太传奇了。"
2021-03-07T18:04:45.000Z,"Replying to 
@AILNG120法国大革命一开始真诚追求民主自由，但思维里有几种癌细胞：不包容异见故你死我活；不容忍缺陷故屡次暴动；否定程序正义，自认为对就不择手段。结果越来越乱，癌细胞也越来越大，最后变成支持拿破仑独裁，走向民主反面！中国民主派也有这癌细胞（看此贴及跟帖），治不好恐重演法国1789-1870年悲剧！"
2021-03-07T18:04:29.000Z,"法国大革命一开始真诚追求民主自由，但思维里有几种癌细胞：不包容异见故你死我活；不容忍缺陷故屡次暴动；否定程序正义，自认为对就不择手段。结果越来越乱，癌细胞也越来越大，最后变成支持拿破仑独裁，走向民主反面！中国民主派也有这癌细胞（看此贴及跟帖），治不好恐重演法国1789-1870年悲剧！Quote Tweet
惊鸿一瞥
@carolkristie1
 · Mar 6
Replying to @AILNG120 and @jmO9t7dfZ4BnIDk
以前总觉得普京是个独裁者，现在对他的看法真的不一样呀，这样清醒的人可不是马克龙或小土豆这帮娘炮能比的呀，怎们感觉他像一个定海神针呢？从某种意义上说他的存在也太传奇了。"
2021-03-07T17:54:30.000Z,"法国大革命一开始真诚追求民主自由，但思维里有几种癌细胞：不包容异见故你死我活；不容忍缺陷故屡次暴动；否定程序正义，自认为对就不择手段。结果越来越乱，癌细胞也越来越大，最后症状是崇拜独裁，走向民主反面！中国民主派也有这癌细胞，现在治还不迟。等巨变开始就晚了，恐将酿成大祸！Quote Tweet
惊鸿一瞥
@carolkristie1
 · Mar 6
Replying to @AILNG120 and @jmO9t7dfZ4BnIDk
以前总觉得普京是个独裁者，现在对他的看法真的不一样呀，这样清醒的人可不是马克龙或小土豆这帮娘炮能比的呀，怎们感觉他像一个定海神针呢？从某种意义上说他的存在也太传奇了。"
2021-03-05T03:50:20.000Z,"铁汉！Quote Tweet
王荔蕻
@wlh8964
 · Mar 4
今天2021年3月5日， #屠夫吳淦 已經在牢獄中扛過 #2117天！2015年5月19日吳淦在江西以「尋釁滋事」被抓，在北京天津歷經酷刑，終以其維護民眾權益12宗義行，被控「顛覆國家政權」，惡判8年刑囚。吳淦說 「不反對專制我還是人嗎」 #自由吳淦 #FreeWuGan  #自由還有804天"
2021-03-01T02:37:21.000Z,"Replying to 
@realcaixia赞同！"
