Timestamp,Text
2021-04-14T23:17:50.000Z,"#日本 計劃把 #福島 核災後的冷卻廢水排入大海，日本國內和 #中國、#韓國 反對聲音強烈。但是反對者和反對者也不一樣。日韓民間有強大悠久的 #反核 文化，中國沒有。這背後就有說不出口的故事了。
https://youtu.be/D6JSsvDaKhA"
2021-04-14T21:57:34.000Z,人日一篇舊文的標題：《實現中國夢不能丟掉老祖宗》。仔細一看，老祖宗是馬克思。問題來了：老祖宗是德國的了，你還確定是中國夢嗎？
2021-04-13T15:06:01.000Z,你好，请参考加拿大移民局的规定https://canada.ca/en/immigration-refugees-citizenship/services/visit-canada.html…
2021-04-13T14:55:34.000Z,"本期節目道理博士通過照片、文字和地圖和會員們分享在西班牙漫遊引起的歷史聯想。 講述了西班牙歷史上的 「收復失地運動」 和哥倫布的探險，對近代西方文明的生成和發展的深遠影響。文章批判了極左派對哥倫布的污名化，其思想淵源是「後殖民主義」的悖論。
訂閱會員
 https://bit.ly/3dXVSfX"
2021-04-13T01:01:41.000Z,"#科興疫苗 第三期臨床數據公布，是為了緊急救場！#中國 CDC主任洩漏 #國產疫苗 保護力低，觸發 #習近平 對內對外兩個隱秘；中國需10億人以上 #打疫苗，大家感覺到不對勁了嗎，暗示了什麼？
https://youtu.be/iPzyqL1yiEk"
2021-04-11T00:09:52.000Z,"朋友們週末過得好嗎？今天來聊謎中之謎——金字塔！站在吉薩高原這個139米高的巨塔前面，人難免不升起敬畏之心，之後是被神秘感籠罩。它到底是幹什麼用的？陵墓是最先排除的，這期為大夥分析三種最強腦洞的優劣、和漏洞，看看這個上古神器到底隱藏著什麼樣的秘密！請看金字塔：傯被猜錯的神器！ 不做陵墓用會做什麼？謎團無法被破解的原因 【文昭思緒飛揚第41期】
今天來聊謎中之謎——金字塔！站在埃及吉薩高原這個139米高的巨塔前面，人難免不升起敬畏之心，之後是被神秘感籠罩。這個矗立在這裡4000多年，甚至可能更長的神秘建築讓古今能人志士費盡猜測，它到底是幹什麼用的？是法老的陵墓嗎？還是和外星生命存在某種聯繫？這期我們為大夥分析三種最強腦洞的優劣、和漏洞，看看這個上古神器到...
youtube.com"
2021-04-10T17:11:32.000Z,"對於近代的清政府在面對西方文明時，表現出的那種封閉和愚昧，我們通常的解讀是當時的掌權者固步自封，不思進取，不過很少有人意識到這種現象的背後其實隱藏了專制政權一貫的恐懼。今天驚風堂和大家一起通過乾隆皇帝接見英國使團的故事，來深入體會這種心理狀態。
訂閱
  https://bit.ly/326Yi6g"
2021-04-09T23:52:19.000Z,"英國 #女王 的丈夫 #愛丁堡公爵 #菲利普親王 去世；為什麽說 #21世紀 是君主制的最後一抹餘暉，王室將走向終結？#拜登 政府在幾個領域抵制 #中共 出力不小，難道看錯他、冤枉他了嗎？
https://youtu.be/oBTxAmSg7oc"
2021-04-09T15:10:26.000Z,"《元史》不僅人名對漢語讀者不友好，且立足點上有很大問題。蒙古人不注重保存歷史，它所征服地區又多屬先進文明，心懷亡國之痛的各族學者當然不會嘴下留情。但蒙古西征之後是東西方商業同時繁榮，加上其他文獻佐證，顯示蒙古人頂了幾百年「文明推土機」的鍋可能冤了點。文昭：被嚴重誤解的蒙元，我們那些錯誤的印象（20210408） - 『文昭談古論今』
音頻下載 大家好，今天我们来聊一聊蒙元的话题，在中国读者眼里，元史一直是很另类的一部史书，首先就是人…
wenzhao.ca"
2021-04-09T00:32:51.000Z,"朋友們好！我們來聊中國又一本奇書《魯班書》。它原本默默無聞，一本木匠手冊對一般人不會有興趣。但是，它竟然是一本中國黑魔法大全，能祭出和法老王一樣強大的咒術。喔噻，木匠祖師竟然是黑魔法老祖嗎？這期就為大家揭秘《魯班書》的真面目！有被所有人都忽略的秘密哦
...所有人都搞錯了！奇書《魯班書》的最大秘密真是咒術嗎？木匠祖師是怎麼變成魔法老祖的？【文昭思緒飛揚第40期】
奇書《魯班書》原本默默無聞，一本木匠手冊對大夥都太過專業，一般也不會有興趣，除非做木工。但是，最近大家吃驚地發現它竟然是一本中國黑魔法大全，能夠祭出和法老王一樣強大的咒術。喔噻，木匠祖師竟然是黑魔法老祖嗎？還是搞錯了。這期就為大家揭秘《魯班書》的真面目！
youtube.com"
