Timestamp,Text
2021-04-15T22:00:02.000Z,"靠得瑟要名声的杨安泽竞选口号是给每人发1000美元，得外号“杨千刀”；但他是要千刀万剐别人腰包、抢劫纳税人的钱，自己一毛不拔，最典型体现左派的伪善。前天他跑到因拒捕而被警察打死的那个黑人嫌犯悼念会场作秀，结果被现场黑人痛骂“杨安泽你太无耻，滚！”杨灰溜溜逃走。也许只有那类人能教育杨千刀。0:44
4.4K views"
2021-04-15T04:01:55.000Z,200大企业CEO联名杯葛乔治亚州选举法，这些大总裁非常无知，不懂美国历史和制度。美国最早由13州组成时就坚持以州为国（美利坚合众国）强调州权；州议会通过的选举法就是大法，大小企业主都得守法。而且该法只是要求投票要核实证件，防作弊。大企业总裁反对这种规定，就是反对美国宪法和制度，太可恶！
2021-04-14T23:34:19.000Z,1月6日在首都华盛顿进入国会的白人退役女军官，没带任何武器，更不曾拒捕，却被警察突然开枪打死；今宣布对该警察不追究。同在今天，打死了拒捕的黑人嫌犯的白人女警官却被以“二级过失杀人罪”起诉。黑警杀白人就无罪；白警杀死黑嫌犯就重罪起诉。如此双标，颠倒黑白、颠倒价值，真要把美国变成南非了。
2021-04-14T01:58:39.000Z,列宁斯大林用《真理报》等洗脑民众、煽动暴乱，乘乱夺权。毛泽东们用同样手法颠倒黑白、颠覆了国民政府，建立了暴政。今天美国左派同样不择手段，左媒开路，编造新闻，左右舆论。在黑命贵打砸抢烧又一波之际，左媒再次煽动取消警察，这不是偶然，是左疯的一贯做法，要摧毁法治，乱中窃权，颠覆美国。
2021-04-13T19:12:04.000Z,加州罢免左派州长纽森连署已210万人，远超规定的150万，正最后核实签名中。看到机会，各路人马都出来竞选取代纽森，因加州门槛非常低，仅需交3916美元或有7千联名就可参选，连前脱衣女郎也出马。目前最可能当选的是共和党企业家John Cox、共和党籍前圣地亚哥市长Faulconer。加州翻红会大振保守派士气。
2021-04-12T21:16:15.000Z,白左拜登不仅败坏美国，还损害中东，今决定援助巴勒斯坦当局2.5亿美元。而巴当局用此款给恐怖分子及家属发奖金，等于用美国纳税人的钱资助恐怖分子屠杀美国人、攻击以色列。之前黑左奥巴马八年给巴勒斯坦当局多达63亿美元。白左黑左都助纣为虐，颠倒整个地球的黑白！克鲁兹等17共和党议员已发函抗议。
2021-04-12T16:44:10.000Z,今是1927年412事件周年日。该事件是蒋介石非常正确的“反共清匪”行动！孙中山“联俄容共”使共产党人进入国民党内并掌权；孙死后，国民党监察委员2/3是汪精卫左派和共产党员，都反蒋。中共受斯大林指使反对北伐、建工人武装，三次在上海暴动要夺权。如无412清党，中共会加快共产进程。412是蒋的重要贡献。
2021-04-12T06:43:15.000Z,大量厄瓜多尔难民想涌入美国，因该国长期左翼掌权经济不振（人均收入不到6千美元）。今该国总统大选，保守派拉索(Lasso)获胜当选。这位前银行家主张减税、吸引外资、自由市场等，被视为“厄瓜多尔的川普”。他的对手是热衷社会主义的左翼学者。该国的拜登败选、“川普”执政，有利经济复苏，并促美洲稳定。
2021-04-11T20:22:30.000Z,佩洛西上一任众议院议长、共和党籍John Boehner出新书，攻击川普总统、克鲁兹、盖茨(Gaetz)等坚定保守派，献媚左派。但连左媒都不买账，评论说，你在任时怎么不骂，还和那些人熊式拥抱？Boehner很无能，还动不动就哭，不像个男人。他左手骂川普，右手跟奥巴马打球。近墨者黑，共和党就毁在这些人手里。
2021-04-11T02:35:34.000Z,英女王丈夫菲利普去世，孙子哈里要回去奔丧，但梅根却以怀孕为由拒绝。但她预计夏天分娩。怀上个孩子9个月时她还飞纽约，可见怀孕是借口。英国脱欧党主席Farage发推说，英国人不欢迎他们回来。梅根在美国受访恶毒攻击王室，惹众怒。这次她对菲利普亲王去世都冷血无礼，更展示她就是德不配位的毒蝎子！
